latitud,longitud
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783996,-102.615821
22.783996,-102.615821
22.783996,-102.615821
22.783996,-102.615821
22.783996,-102.615821
22.783996,-102.615821
22.783996,-102.615821
22.783996,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
22.783994,-102.615821
